fecha,cod_ine,provincia,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
2020-01-01,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-02,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-03,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-04,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-05,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-06,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-07,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-08,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-09,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-10,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-11,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-12,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-13,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-14,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-15,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-16,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-17,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-18,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-19,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-20,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-21,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-22,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-23,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-24,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-25,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-26,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-27,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-28,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-29,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-30,03,Alicante/Alacant,0,0,0,0,0,0
2020-01-31,03,Alicante/Alacant,0,0,0,0,0,0
2020-02-01,03,Alicante/Alacant,0,0,0,0,0,0
2020-02-02,03,Alicante/Alacant,0,0,0,0,0,0
2020-02-03,03,Alicante/Alacant,0,0,0,0,0,0
2020-02-04,03,Alicante/Alacant,0,0,0,0,0,0
2020-02-05,03,Alicante/Alacant,0,0,0,0,0,0
2020-02-06,03,Alicante/Alacant,1,1,0,0,0,0
2020-02-07,03,Alicante/Alacant,0,0,0,0,0,0
2020-02-08,03,Alicante/Alacant,0,0,0,0,0,0
2020-02-09,03,Alicante/Alacant,0,0,0,0,0,0
2020-02-10,03,Alicante/Alacant,1,1,0,0,0,0
2020-02-11,03,Alicante/Alacant,0,0,0,0,0,0
2020-02-12,03,Alicante/Alacant,0,0,0,0,0,0
2020-02-13,03,Alicante/Alacant,1,1,0,0,0,0
2020-02-14,03,Alicante/Alacant,2,2,0,0,0,0
2020-02-15,03,Alicante/Alacant,1,1,0,0,0,0
2020-02-16,03,Alicante/Alacant,1,1,0,0,0,0
2020-02-17,03,Alicante/Alacant,1,1,0,0,0,0
2020-02-18,03,Alicante/Alacant,1,1,0,0,0,0
2020-02-19,03,Alicante/Alacant,1,1,0,0,0,0
2020-02-20,03,Alicante/Alacant,0,0,0,0,0,0
2020-02-21,03,Alicante/Alacant,1,1,0,0,0,0
2020-02-22,03,Alicante/Alacant,1,1,0,0,0,0
2020-02-23,03,Alicante/Alacant,2,2,0,0,0,0
2020-02-24,03,Alicante/Alacant,6,6,0,0,0,0
2020-02-25,03,Alicante/Alacant,1,1,0,0,0,0
2020-02-26,03,Alicante/Alacant,3,3,0,0,0,0
2020-02-27,03,Alicante/Alacant,4,4,0,0,0,0
2020-02-28,03,Alicante/Alacant,6,6,0,0,0,0
2020-02-29,03,Alicante/Alacant,8,8,0,0,0,0
2020-03-01,03,Alicante/Alacant,14,13,1,0,0,0
2020-03-02,03,Alicante/Alacant,16,16,0,0,0,0
2020-03-03,03,Alicante/Alacant,10,8,0,0,0,2
2020-03-04,03,Alicante/Alacant,15,15,0,0,0,0
2020-03-05,03,Alicante/Alacant,20,20,0,0,0,0
2020-03-06,03,Alicante/Alacant,25,24,1,0,0,0
2020-03-07,03,Alicante/Alacant,18,18,0,0,0,0
2020-03-08,03,Alicante/Alacant,41,41,0,0,0,0
2020-03-09,03,Alicante/Alacant,58,56,1,0,0,1
2020-03-10,03,Alicante/Alacant,106,103,2,0,0,1
2020-03-11,03,Alicante/Alacant,110,107,2,0,0,1
2020-03-12,03,Alicante/Alacant,126,124,1,0,0,1
2020-03-13,03,Alicante/Alacant,155,147,3,0,0,5
2020-03-14,03,Alicante/Alacant,173,168,1,0,0,4
2020-03-15,03,Alicante/Alacant,188,183,0,0,0,5
2020-03-16,03,Alicante/Alacant,215,210,3,0,0,2
2020-03-17,03,Alicante/Alacant,198,192,0,0,0,6
2020-03-18,03,Alicante/Alacant,177,168,4,0,0,5
2020-03-19,03,Alicante/Alacant,192,186,5,0,0,1
2020-03-20,03,Alicante/Alacant,220,216,2,0,0,2
2020-03-21,03,Alicante/Alacant,152,149,1,0,0,2
2020-03-22,03,Alicante/Alacant,151,145,2,0,0,4
2020-03-23,03,Alicante/Alacant,152,149,2,0,0,1
2020-03-24,03,Alicante/Alacant,116,112,3,0,0,1
2020-03-25,03,Alicante/Alacant,120,115,2,0,0,3
2020-03-26,03,Alicante/Alacant,110,108,2,0,0,0
2020-03-27,03,Alicante/Alacant,105,100,2,0,0,3
2020-03-28,03,Alicante/Alacant,92,90,0,0,0,2
2020-03-29,03,Alicante/Alacant,52,47,4,0,0,1
2020-03-30,03,Alicante/Alacant,66,65,0,0,0,1
2020-03-31,03,Alicante/Alacant,68,65,1,0,0,2
2020-04-01,03,Alicante/Alacant,67,63,4,0,0,0
2020-04-02,03,Alicante/Alacant,48,46,1,0,0,1
2020-04-03,03,Alicante/Alacant,57,57,0,0,0,0
2020-04-04,03,Alicante/Alacant,33,30,2,0,0,1
2020-04-05,03,Alicante/Alacant,27,23,3,0,0,1
2020-04-06,03,Alicante/Alacant,34,30,4,0,0,0
2020-04-07,03,Alicante/Alacant,23,21,2,0,0,0
2020-04-08,03,Alicante/Alacant,31,30,1,0,0,0
2020-04-09,03,Alicante/Alacant,34,24,7,0,0,3
2020-04-10,03,Alicante/Alacant,30,28,2,0,0,0
2020-04-11,03,Alicante/Alacant,16,15,0,0,0,1
2020-04-12,03,Alicante/Alacant,8,8,0,0,0,0
2020-04-13,03,Alicante/Alacant,16,14,1,0,0,1
2020-04-14,03,Alicante/Alacant,14,13,1,0,0,0
2020-04-15,03,Alicante/Alacant,19,19,0,0,0,0
2020-04-16,03,Alicante/Alacant,24,22,2,0,0,0
2020-04-17,03,Alicante/Alacant,12,12,0,0,0,0
2020-04-18,03,Alicante/Alacant,20,14,5,0,0,1
2020-04-19,03,Alicante/Alacant,6,1,5,0,0,0
2020-04-20,03,Alicante/Alacant,11,9,2,0,0,0
2020-04-21,03,Alicante/Alacant,19,16,3,0,0,0
2020-04-22,03,Alicante/Alacant,18,14,4,0,0,0
2020-04-23,03,Alicante/Alacant,21,18,3,0,0,0
2020-04-24,03,Alicante/Alacant,19,18,1,0,0,0
2020-04-25,03,Alicante/Alacant,15,14,1,0,0,0
2020-04-26,03,Alicante/Alacant,4,4,0,0,0,0
2020-04-27,03,Alicante/Alacant,6,4,2,0,0,0
2020-04-28,03,Alicante/Alacant,22,19,3,0,0,0
2020-04-29,03,Alicante/Alacant,18,17,1,0,0,0
2020-04-30,03,Alicante/Alacant,10,5,5,0,0,0
2020-05-01,03,Alicante/Alacant,6,4,2,0,0,0
2020-05-02,03,Alicante/Alacant,11,9,2,0,0,0
2020-05-03,03,Alicante/Alacant,4,2,2,0,0,0
2020-05-04,03,Alicante/Alacant,3,1,2,0,0,0
2020-05-05,03,Alicante/Alacant,5,5,0,0,0,0
2020-05-06,03,Alicante/Alacant,2,2,0,0,0,0
2020-05-07,03,Alicante/Alacant,3,1,2,0,0,0
2020-05-08,03,Alicante/Alacant,4,1,3,0,0,0
2020-05-09,03,Alicante/Alacant,2,2,0,0,0,0
2020-05-10,03,Alicante/Alacant,3,3,0,0,0,0
2020-05-11,03,Alicante/Alacant,8,8,0,0,0,0
2020-05-12,03,Alicante/Alacant,9,9,0,0,0,0
2020-05-13,03,Alicante/Alacant,4,4,0,0,0,0
2020-05-14,03,Alicante/Alacant,12,11,0,1,0,0
2020-05-15,03,Alicante/Alacant,3,3,0,0,0,0
2020-05-16,03,Alicante/Alacant,5,5,0,0,0,0
2020-05-17,03,Alicante/Alacant,2,2,0,0,0,0
2020-05-18,03,Alicante/Alacant,4,4,0,0,0,0
2020-05-19,03,Alicante/Alacant,4,4,0,0,0,0
2020-05-20,03,Alicante/Alacant,6,6,0,0,0,0
2020-05-21,03,Alicante/Alacant,3,3,0,0,0,0
2020-05-22,03,Alicante/Alacant,8,8,0,0,0,0
2020-05-23,03,Alicante/Alacant,1,1,0,0,0,0
2020-05-24,03,Alicante/Alacant,0,0,0,0,0,0
2020-05-25,03,Alicante/Alacant,1,1,0,0,0,0
2020-05-26,03,Alicante/Alacant,7,7,0,0,0,0
2020-05-27,03,Alicante/Alacant,3,3,0,0,0,0
2020-05-28,03,Alicante/Alacant,1,1,0,0,0,0
2020-05-29,03,Alicante/Alacant,3,3,0,0,0,0
2020-05-30,03,Alicante/Alacant,0,0,0,0,0,0
2020-05-31,03,Alicante/Alacant,0,0,0,0,0,0
2020-06-01,03,Alicante/Alacant,4,4,0,0,0,0
2020-06-02,03,Alicante/Alacant,1,1,0,0,0,0
2020-06-03,03,Alicante/Alacant,1,1,0,0,0,0
2020-06-04,03,Alicante/Alacant,1,1,0,0,0,0
2020-06-05,03,Alicante/Alacant,1,1,0,0,0,0
2020-06-06,03,Alicante/Alacant,1,1,0,0,0,0
2020-06-07,03,Alicante/Alacant,1,1,0,0,0,0
2020-06-08,03,Alicante/Alacant,2,2,0,0,0,0
2020-06-09,03,Alicante/Alacant,2,2,0,0,0,0
2020-06-10,03,Alicante/Alacant,0,0,0,0,0,0
2020-06-11,03,Alicante/Alacant,1,1,0,0,0,0
2020-06-12,03,Alicante/Alacant,3,3,0,0,0,0
2020-06-13,03,Alicante/Alacant,0,0,0,0,0,0
2020-06-14,03,Alicante/Alacant,0,0,0,0,0,0
2020-06-15,03,Alicante/Alacant,2,2,0,0,0,0
2020-06-16,03,Alicante/Alacant,1,1,0,0,0,0
2020-06-17,03,Alicante/Alacant,2,2,0,0,0,0
2020-06-18,03,Alicante/Alacant,2,2,0,0,0,0
2020-06-19,03,Alicante/Alacant,1,1,0,0,0,0
2020-06-20,03,Alicante/Alacant,0,0,0,0,0,0
2020-06-21,03,Alicante/Alacant,3,3,0,0,0,0
2020-06-22,03,Alicante/Alacant,1,1,0,0,0,0
2020-06-23,03,Alicante/Alacant,1,1,0,0,0,0
2020-06-24,03,Alicante/Alacant,1,1,0,0,0,0
2020-06-25,03,Alicante/Alacant,2,2,0,0,0,0
2020-06-26,03,Alicante/Alacant,1,1,0,0,0,0
2020-06-27,03,Alicante/Alacant,0,0,0,0,0,0
2020-06-28,03,Alicante/Alacant,2,2,0,0,0,0
2020-06-29,03,Alicante/Alacant,3,3,0,0,0,0
2020-06-30,03,Alicante/Alacant,4,4,0,0,0,0
2020-07-01,03,Alicante/Alacant,5,5,0,0,0,0
2020-07-02,03,Alicante/Alacant,5,5,0,0,0,0
2020-07-03,03,Alicante/Alacant,1,1,0,0,0,0
2020-07-04,03,Alicante/Alacant,1,1,0,0,0,0
2020-07-05,03,Alicante/Alacant,3,3,0,0,0,0
2020-07-06,03,Alicante/Alacant,5,5,0,0,0,0
2020-07-07,03,Alicante/Alacant,4,4,0,0,0,0
2020-07-08,03,Alicante/Alacant,9,9,0,0,0,0
2020-07-09,03,Alicante/Alacant,7,7,0,0,0,0
2020-07-10,03,Alicante/Alacant,4,4,0,0,0,0
2020-07-11,03,Alicante/Alacant,7,7,0,0,0,0
2020-07-12,03,Alicante/Alacant,6,6,0,0,0,0
2020-07-13,03,Alicante/Alacant,15,15,0,0,0,0
2020-07-14,03,Alicante/Alacant,11,11,0,0,0,0
2020-07-15,03,Alicante/Alacant,23,23,0,0,0,0
2020-07-16,03,Alicante/Alacant,18,18,0,0,0,0
2020-07-17,03,Alicante/Alacant,36,36,0,0,0,0
2020-07-18,03,Alicante/Alacant,27,27,0,0,0,0
2020-07-19,03,Alicante/Alacant,23,23,0,0,0,0
2020-07-20,03,Alicante/Alacant,32,32,0,0,0,0
2020-07-21,03,Alicante/Alacant,46,46,0,0,0,0
2020-07-22,03,Alicante/Alacant,43,43,0,0,0,0
2020-07-23,03,Alicante/Alacant,34,34,0,0,0,0
2020-07-24,03,Alicante/Alacant,42,42,0,0,0,0
2020-07-25,03,Alicante/Alacant,52,52,0,0,0,0
2020-07-26,03,Alicante/Alacant,57,57,0,0,0,0
2020-07-27,03,Alicante/Alacant,66,66,0,0,0,0
2020-07-28,03,Alicante/Alacant,51,51,0,0,0,0
2020-07-29,03,Alicante/Alacant,84,84,0,0,0,0
2020-07-30,03,Alicante/Alacant,59,59,0,0,0,0
2020-07-31,03,Alicante/Alacant,66,66,0,0,0,0
2020-08-01,03,Alicante/Alacant,73,73,0,0,0,0
2020-08-02,03,Alicante/Alacant,64,64,0,0,0,0
2020-08-03,03,Alicante/Alacant,70,70,0,0,0,0
2020-08-04,03,Alicante/Alacant,78,78,0,0,0,0
2020-08-05,03,Alicante/Alacant,95,95,0,0,0,0
2020-08-06,03,Alicante/Alacant,75,75,0,0,0,0
2020-08-07,03,Alicante/Alacant,86,86,0,0,0,0
2020-08-08,03,Alicante/Alacant,85,85,0,0,0,0
2020-08-09,03,Alicante/Alacant,58,58,0,0,0,0
2020-08-10,03,Alicante/Alacant,119,119,0,0,0,0
2020-08-11,03,Alicante/Alacant,125,125,0,0,0,0
2020-08-12,03,Alicante/Alacant,115,115,0,0,0,0
2020-08-13,03,Alicante/Alacant,123,123,0,0,0,0
2020-08-14,03,Alicante/Alacant,137,137,0,0,0,0
2020-08-15,03,Alicante/Alacant,115,115,0,0,0,0
2020-08-16,03,Alicante/Alacant,133,133,0,0,0,0
2020-08-17,03,Alicante/Alacant,182,182,0,0,0,0
2020-08-18,03,Alicante/Alacant,166,166,0,0,0,0
2020-08-19,03,Alicante/Alacant,175,175,0,0,0,0
2020-08-20,03,Alicante/Alacant,166,166,0,0,0,0
2020-08-21,03,Alicante/Alacant,201,201,0,0,0,0
2020-08-22,03,Alicante/Alacant,169,169,0,0,0,0
2020-08-23,03,Alicante/Alacant,154,154,0,0,0,0
2020-08-24,03,Alicante/Alacant,208,208,0,0,0,0
2020-08-25,03,Alicante/Alacant,199,199,0,0,0,0
2020-08-26,03,Alicante/Alacant,189,189,0,0,0,0
2020-08-27,03,Alicante/Alacant,157,157,0,0,0,0
2020-08-28,03,Alicante/Alacant,181,181,0,0,0,0
2020-08-29,03,Alicante/Alacant,176,176,0,0,0,0
2020-08-30,03,Alicante/Alacant,127,127,0,0,0,0
2020-08-31,03,Alicante/Alacant,190,190,0,0,0,0
2020-09-01,03,Alicante/Alacant,194,194,0,0,0,0
2020-09-02,03,Alicante/Alacant,213,213,0,0,0,0
2020-09-03,03,Alicante/Alacant,205,205,0,0,0,0
2020-09-04,03,Alicante/Alacant,234,234,0,0,0,0
2020-09-05,03,Alicante/Alacant,177,177,0,0,0,0
2020-09-06,03,Alicante/Alacant,164,164,0,0,0,0
2020-09-07,03,Alicante/Alacant,229,229,0,0,0,0
2020-09-08,03,Alicante/Alacant,239,239,0,0,0,0
2020-09-09,03,Alicante/Alacant,231,231,0,0,0,0
2020-09-10,03,Alicante/Alacant,227,227,0,0,0,0
2020-09-11,03,Alicante/Alacant,235,235,0,0,0,0
2020-09-12,03,Alicante/Alacant,169,169,0,0,0,0
2020-09-13,03,Alicante/Alacant,153,153,0,0,0,0
2020-09-14,03,Alicante/Alacant,253,253,0,0,0,0
2020-09-15,03,Alicante/Alacant,181,181,0,0,0,0
2020-09-16,03,Alicante/Alacant,194,194,0,0,0,0
2020-09-17,03,Alicante/Alacant,193,193,0,0,0,0
2020-09-18,03,Alicante/Alacant,164,164,0,0,0,0
2020-09-19,03,Alicante/Alacant,157,157,0,0,0,0
2020-09-20,03,Alicante/Alacant,131,131,0,0,0,0
2020-09-21,03,Alicante/Alacant,187,187,0,0,0,0
2020-09-22,03,Alicante/Alacant,178,178,0,0,0,0
2020-09-23,03,Alicante/Alacant,171,170,0,1,0,0
2020-09-24,03,Alicante/Alacant,165,165,0,0,0,0
2020-09-25,03,Alicante/Alacant,182,182,0,0,0,0
2020-09-26,03,Alicante/Alacant,125,125,0,0,0,0
2020-09-27,03,Alicante/Alacant,87,87,0,0,0,0
2020-09-28,03,Alicante/Alacant,171,171,0,0,0,0
2020-09-29,03,Alicante/Alacant,151,151,0,0,0,0
2020-09-30,03,Alicante/Alacant,147,147,0,0,0,0
2020-10-01,03,Alicante/Alacant,178,177,0,1,0,0
2020-10-02,03,Alicante/Alacant,180,179,0,1,0,0
2020-10-03,03,Alicante/Alacant,157,157,0,0,0,0
2020-10-04,03,Alicante/Alacant,146,145,0,1,0,0
2020-10-05,03,Alicante/Alacant,248,245,0,3,0,0
2020-10-06,03,Alicante/Alacant,254,250,0,4,0,0
2020-10-07,03,Alicante/Alacant,215,212,0,3,0,0
2020-10-08,03,Alicante/Alacant,277,274,0,3,0,0
2020-10-09,03,Alicante/Alacant,242,240,0,2,0,0
2020-10-10,03,Alicante/Alacant,233,231,0,2,0,0
2020-10-11,03,Alicante/Alacant,160,156,0,4,0,0
2020-10-12,03,Alicante/Alacant,294,291,0,3,0,0
2020-10-13,03,Alicante/Alacant,281,276,0,5,0,0
2020-10-14,03,Alicante/Alacant,352,345,0,7,0,0
2020-10-15,03,Alicante/Alacant,343,327,0,16,0,0
2020-10-16,03,Alicante/Alacant,379,362,0,17,0,0
2020-10-17,03,Alicante/Alacant,350,332,0,18,0,0
2020-10-18,03,Alicante/Alacant,358,338,0,20,0,0
2020-10-19,03,Alicante/Alacant,526,484,0,42,0,0
2020-10-20,03,Alicante/Alacant,568,530,0,38,0,0
2020-10-21,03,Alicante/Alacant,493,437,0,56,0,0
2020-10-22,03,Alicante/Alacant,514,471,0,43,0,0
2020-10-23,03,Alicante/Alacant,496,443,0,53,0,0
2020-10-24,03,Alicante/Alacant,426,376,0,50,0,0
2020-10-25,03,Alicante/Alacant,389,333,0,56,0,0
2020-10-26,03,Alicante/Alacant,605,545,0,60,0,0
2020-10-27,03,Alicante/Alacant,568,488,0,80,0,0
2020-10-28,03,Alicante/Alacant,568,487,0,81,0,0
2020-10-29,03,Alicante/Alacant,519,470,0,49,0,0
2020-10-30,03,Alicante/Alacant,608,551,0,57,0,0
2020-10-31,03,Alicante/Alacant,541,491,0,50,0,0
2020-11-01,03,Alicante/Alacant,537,478,0,59,0,0
2020-11-02,03,Alicante/Alacant,692,582,0,110,0,0
2020-11-03,03,Alicante/Alacant,616,529,0,87,0,0
2020-11-04,03,Alicante/Alacant,648,557,0,91,0,0
2020-11-05,03,Alicante/Alacant,602,529,0,73,0,0
2020-11-06,03,Alicante/Alacant,655,559,0,96,0,0
2020-11-07,03,Alicante/Alacant,527,443,0,84,0,0
2020-11-08,03,Alicante/Alacant,455,368,0,87,0,0
2020-11-09,03,Alicante/Alacant,578,481,0,97,0,0
2020-11-10,03,Alicante/Alacant,534,424,0,110,0,0
2020-11-11,03,Alicante/Alacant,517,426,0,91,0,0
2020-11-12,03,Alicante/Alacant,530,427,0,103,0,0
2020-11-13,03,Alicante/Alacant,513,430,0,83,0,0
2020-11-14,03,Alicante/Alacant,394,335,0,59,0,0
2020-11-15,03,Alicante/Alacant,303,244,0,59,0,0
2020-11-16,03,Alicante/Alacant,452,357,0,95,0,0
2020-11-17,03,Alicante/Alacant,450,359,0,91,0,0
2020-11-18,03,Alicante/Alacant,426,366,0,60,0,0
2020-11-19,03,Alicante/Alacant,401,333,0,68,0,0
2020-11-20,03,Alicante/Alacant,441,372,0,69,0,0
2020-11-21,03,Alicante/Alacant,303,239,0,64,0,0
2020-11-22,03,Alicante/Alacant,264,218,0,46,0,0
2020-11-23,03,Alicante/Alacant,320,242,0,78,0,0
2020-11-24,03,Alicante/Alacant,355,295,0,60,0,0
2020-11-25,03,Alicante/Alacant,353,294,0,59,0,0
2020-11-26,03,Alicante/Alacant,277,235,0,42,0,0
2020-11-27,03,Alicante/Alacant,305,246,0,59,0,0
2020-11-28,03,Alicante/Alacant,237,185,0,52,0,0
2020-11-29,03,Alicante/Alacant,178,133,0,45,0,0
2020-11-30,03,Alicante/Alacant,296,225,0,71,0,0
2020-12-01,03,Alicante/Alacant,317,242,0,75,0,0
2020-12-02,03,Alicante/Alacant,271,218,0,53,0,0
2020-12-03,03,Alicante/Alacant,268,217,0,51,0,0
2020-12-04,03,Alicante/Alacant,297,237,0,60,0,0
2020-12-05,03,Alicante/Alacant,257,199,0,58,0,0
2020-12-06,03,Alicante/Alacant,214,157,0,57,0,0
2020-12-07,03,Alicante/Alacant,296,205,0,91,0,0
2020-12-08,03,Alicante/Alacant,305,231,0,74,0,0
2020-12-09,03,Alicante/Alacant,393,296,0,97,0,0
2020-12-10,03,Alicante/Alacant,489,360,0,129,0,0
2020-12-11,03,Alicante/Alacant,525,388,0,137,0,0
2020-12-12,03,Alicante/Alacant,504,368,0,136,0,0
2020-12-13,03,Alicante/Alacant,473,330,0,143,0,0
2020-12-14,03,Alicante/Alacant,633,441,0,192,0,0
2020-12-15,03,Alicante/Alacant,625,439,0,186,0,0
2020-12-16,03,Alicante/Alacant,714,517,0,197,0,0
2020-12-17,03,Alicante/Alacant,656,480,0,176,0,0
2020-12-18,03,Alicante/Alacant,756,527,0,229,0,0
2020-12-19,03,Alicante/Alacant,642,441,0,201,0,0
2020-12-20,03,Alicante/Alacant,527,351,0,176,0,0
2020-12-21,03,Alicante/Alacant,819,573,0,246,0,0
2020-12-22,03,Alicante/Alacant,821,582,0,239,0,0
2020-12-23,03,Alicante/Alacant,926,703,0,223,0,0
2020-12-24,03,Alicante/Alacant,796,574,0,222,0,0
2020-12-25,03,Alicante/Alacant,634,435,0,199,0,0
2020-12-26,03,Alicante/Alacant,825,573,0,252,0,0
2020-12-27,03,Alicante/Alacant,819,538,0,281,0,0
2020-12-28,03,Alicante/Alacant,1396,970,0,426,0,0
2020-12-29,03,Alicante/Alacant,1164,800,0,364,0,0
2020-12-30,03,Alicante/Alacant,1310,953,0,357,0,0
2020-12-31,03,Alicante/Alacant,1334,923,0,411,0,0
2021-01-01,03,Alicante/Alacant,1361,949,0,412,0,0
2021-01-02,03,Alicante/Alacant,1470,983,0,487,0,0
2021-01-03,03,Alicante/Alacant,1656,1069,0,587,0,0
2021-01-04,03,Alicante/Alacant,2289,1531,0,758,0,0
2021-01-05,03,Alicante/Alacant,2361,1572,0,789,0,0
2021-01-06,03,Alicante/Alacant,2163,1479,0,684,0,0
2021-01-07,03,Alicante/Alacant,2533,1736,0,797,0,0
2021-01-08,03,Alicante/Alacant,3090,2070,0,1020,0,0
2021-01-09,03,Alicante/Alacant,2872,1892,0,980,0,0
2021-01-10,03,Alicante/Alacant,2464,1524,0,940,0,0
2021-01-11,03,Alicante/Alacant,3420,2271,0,1149,0,0
2021-01-12,03,Alicante/Alacant,3238,2202,0,1036,0,0
2021-01-13,03,Alicante/Alacant,3103,2163,0,940,0,0
2021-01-14,03,Alicante/Alacant,3173,2246,0,927,0,0
2021-01-15,03,Alicante/Alacant,3659,2599,0,1060,0,0
2021-01-16,03,Alicante/Alacant,2813,1883,0,930,0,0
2021-01-17,03,Alicante/Alacant,2299,1528,0,771,0,0
2021-01-18,03,Alicante/Alacant,3193,2158,0,1035,0,0
2021-01-19,03,Alicante/Alacant,2882,2007,0,875,0,0
2021-01-20,03,Alicante/Alacant,2868,2042,0,826,0,0
2021-01-21,03,Alicante/Alacant,2770,2073,0,697,0,0
2021-01-22,03,Alicante/Alacant,2802,2069,0,733,0,0
2021-01-23,03,Alicante/Alacant,2139,1532,0,607,0,0
2021-01-24,03,Alicante/Alacant,1702,1188,0,514,0,0
2021-01-25,03,Alicante/Alacant,2386,1678,0,708,0,0
2021-01-26,03,Alicante/Alacant,2183,1673,0,510,0,0
2021-01-27,03,Alicante/Alacant,2135,1682,0,453,0,0
2021-01-28,03,Alicante/Alacant,1866,1442,0,424,0,0
2021-01-29,03,Alicante/Alacant,1564,1230,0,334,0,0
2021-01-30,03,Alicante/Alacant,1227,962,0,265,0,0
2021-01-31,03,Alicante/Alacant,797,597,0,200,0,0
2021-02-01,03,Alicante/Alacant,1196,942,0,254,0,0
2021-02-02,03,Alicante/Alacant,1082,894,0,188,0,0
2021-02-03,03,Alicante/Alacant,973,819,0,154,0,0
2021-02-04,03,Alicante/Alacant,825,704,0,121,0,0
2021-02-05,03,Alicante/Alacant,775,658,0,117,0,0
2021-02-06,03,Alicante/Alacant,531,427,0,104,0,0
2021-02-07,03,Alicante/Alacant,302,234,0,68,0,0
2021-02-08,03,Alicante/Alacant,459,359,0,100,0,0
2021-02-09,03,Alicante/Alacant,441,377,0,64,0,0
2021-02-10,03,Alicante/Alacant,352,299,0,53,0,0
2021-02-11,03,Alicante/Alacant,346,297,0,49,0,0
2021-02-12,03,Alicante/Alacant,323,276,0,47,0,0
2021-02-13,03,Alicante/Alacant,225,175,0,50,0,0
2021-02-14,03,Alicante/Alacant,160,110,0,50,0,0
2021-02-15,03,Alicante/Alacant,231,186,0,45,0,0
2021-02-16,03,Alicante/Alacant,212,170,0,42,0,0
2021-02-17,03,Alicante/Alacant,180,145,0,35,0,0
2021-02-18,03,Alicante/Alacant,155,124,0,31,0,0
2021-02-19,03,Alicante/Alacant,153,124,0,29,0,0
2021-02-20,03,Alicante/Alacant,124,103,0,21,0,0
2021-02-21,03,Alicante/Alacant,91,71,0,20,0,0
2021-02-22,03,Alicante/Alacant,104,79,0,25,0,0
2021-02-23,03,Alicante/Alacant,144,127,0,17,0,0
2021-02-24,03,Alicante/Alacant,96,82,0,14,0,0
2021-02-25,03,Alicante/Alacant,116,96,0,20,0,0
2021-02-26,03,Alicante/Alacant,101,92,0,9,0,0
2021-02-27,03,Alicante/Alacant,76,67,0,9,0,0
2021-02-28,03,Alicante/Alacant,67,52,0,15,0,0
2021-03-01,03,Alicante/Alacant,78,60,0,18,0,0
2021-03-02,03,Alicante/Alacant,68,61,0,7,0,0
2021-03-03,03,Alicante/Alacant,85,69,0,16,0,0
2021-03-04,03,Alicante/Alacant,64,52,0,12,0,0
2021-03-05,03,Alicante/Alacant,64,50,0,14,0,0
2021-03-06,03,Alicante/Alacant,50,44,0,6,0,0
2021-03-07,03,Alicante/Alacant,39,32,0,7,0,0
2021-03-08,03,Alicante/Alacant,41,37,0,4,0,0
2021-03-09,03,Alicante/Alacant,42,34,0,8,0,0
2021-03-10,03,Alicante/Alacant,43,37,0,6,0,0
2021-03-11,03,Alicante/Alacant,50,34,0,16,0,0
2021-03-12,03,Alicante/Alacant,29,26,0,3,0,0
2021-03-13,03,Alicante/Alacant,18,13,0,5,0,0
2021-03-14,03,Alicante/Alacant,19,15,0,4,0,0
2021-03-15,03,Alicante/Alacant,30,26,0,4,0,0
2021-03-16,03,Alicante/Alacant,32,24,0,8,0,0
2021-03-17,03,Alicante/Alacant,34,25,0,9,0,0
2021-03-18,03,Alicante/Alacant,34,26,0,8,0,0
2021-03-19,03,Alicante/Alacant,28,17,0,11,0,0
2021-03-20,03,Alicante/Alacant,20,11,0,9,0,0
2021-03-21,03,Alicante/Alacant,31,20,0,11,0,0
